code_insee,code_postal,code_departement,code_region,nom_commune,nom_commune_complet,nom_departement,nom_region,latitude,longitude,population,superficie_km2
35280,35140,35,53,ST HILAIRE DES LANDES,ST HILAIRE DES LANDES,Ille-et-Vilaine,Bretagne,,,,
35281,35136,35,53,ST JACQUES DE LA LANDE,ST JACQUES DE LA LANDE,Ille-et-Vilaine,Bretagne,,,,
35282,35140,35,53,RIVES DU COUESNON,RIVES DU COUESNON,Ille-et-Vilaine,Bretagne,,,,
35283,35220,35,53,ST JEAN SUR VILAINE,ST JEAN SUR VILAINE,Ille-et-Vilaine,Bretagne,,,,
35284,35430,35,53,ST JOUAN DES GUERETS,ST JOUAN DES GUERETS,Ille-et-Vilaine,Bretagne,,,,
35285,35550,35,53,ST JUST,ST JUST,Ille-et-Vilaine,Bretagne,,,,
35286,35270,35,53,ST LEGER DES PRES,ST LEGER DES PRES,Ille-et-Vilaine,Bretagne,,,,
35287,35800,35,53,ST LUNAIRE,ST LUNAIRE,Ille-et-Vilaine,Bretagne,,,,
35288,35400,35,53,ST MALO,ST MALO,Ille-et-Vilaine,Bretagne,,,,
35289,35480,35,53,ST MALO DE PHILY,ST MALO DE PHILY,Ille-et-Vilaine,Bretagne,,,,
35290,35750,35,53,ST MALON SUR MEL,ST MALON SUR MEL,Ille-et-Vilaine,Bretagne,,,,
35291,35120,35,53,ST MARCAN,ST MARCAN,Ille-et-Vilaine,Bretagne,,,,
35292,35460,35,53,ST MARC LE BLANC,ST MARC LE BLANC,Ille-et-Vilaine,Bretagne,,,,
35294,35600,35,53,STE MARIE,STE MARIE,Ille-et-Vilaine,Bretagne,,,,
35295,35750,35,53,ST MAUGAN,ST MAUGAN,Ille-et-Vilaine,Bretagne,,,,
35296,35250,35,53,ST MEDARD SUR ILLE,ST MEDARD SUR ILLE,Ille-et-Vilaine,Bretagne,,,,
35297,35290,35,53,ST MEEN LE GRAND,ST MEEN LE GRAND,Ille-et-Vilaine,Bretagne,,,,
35299,35350,35,53,ST MELOIR DES ONDES,ST MELOIR DES ONDES,Ille-et-Vilaine,Bretagne,,,,
35300,35500,35,53,ST M HERVE,ST M HERVE,Ille-et-Vilaine,Bretagne,,,,
35302,35290,35,53,ST ONEN LA CHAPELLE,ST ONEN LA CHAPELLE,Ille-et-Vilaine,Bretagne,,,,
35304,35140,35,53,ST OUEN DES ALLEUX,ST OUEN DES ALLEUX,Ille-et-Vilaine,Bretagne,,,,
35305,35380,35,53,ST PERAN,ST PERAN,Ille-et-Vilaine,Bretagne,,,,
35306,35430,35,53,ST PERE MARC EN POULET,ST PERE MARC EN POULET,Ille-et-Vilaine,Bretagne,,,,
35307,35190,35,53,ST PERN,ST PERN,Ille-et-Vilaine,Bretagne,,,,
35308,35720,35,53,MESNIL ROC H,MESNIL ROC H,Ille-et-Vilaine,Bretagne,,,,
35309,35560,35,53,ST REMY DU PLAIN,ST REMY DU PLAIN,Ille-et-Vilaine,Bretagne,,,,
35310,35133,35,53,ST SAUVEUR DES LANDES,ST SAUVEUR DES LANDES,Ille-et-Vilaine,Bretagne,,,,
35311,35330,35,53,ST SEGLIN,ST SEGLIN,Ille-et-Vilaine,Bretagne,,,,
35312,35580,35,53,ST SENOUX,ST SENOUX,Ille-et-Vilaine,Bretagne,,,,
35314,35430,35,53,ST SULIAC,ST SULIAC,Ille-et-Vilaine,Bretagne,,,,
35315,35250,35,53,ST SULPICE LA FORET,ST SULPICE LA FORET,Ille-et-Vilaine,Bretagne,,,,
35316,35390,35,53,ST SULPICE DES LANDES,ST SULPICE DES LANDES,Ille-et-Vilaine,Bretagne,,,,
35317,35630,35,53,ST SYMPHORIEN,ST SYMPHORIEN,Ille-et-Vilaine,Bretagne,,,,
35318,35190,35,53,ST THUAL,ST THUAL,Ille-et-Vilaine,Bretagne,,,,
35319,35310,35,53,ST THURIAL,ST THURIAL,Ille-et-Vilaine,Bretagne,,,,
35320,35360,35,53,ST UNIAC,ST UNIAC,Ille-et-Vilaine,Bretagne,,,,
35321,35320,35,53,SAULNIERES,SAULNIERES,Ille-et-Vilaine,Bretagne,,,,
35322,35320,35,53,LE SEL DE BRETAGNE,LE SEL DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35324,35133,35,53,LA SELLE EN LUITRE,LA SELLE EN LUITRE,Ille-et-Vilaine,Bretagne,,,,
35325,35130,35,53,LA SELLE GUERCHAISE,LA SELLE GUERCHAISE,Ille-et-Vilaine,Bretagne,,,,
35326,35490,35,53,SENS DE BRETAGNE,SENS DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35327,35530,35,53,SERVON SUR VILAINE,SERVON SUR VILAINE,Ille-et-Vilaine,Bretagne,,,,
35328,35550,35,53,SIXT SUR AFF,SIXT SUR AFF,Ille-et-Vilaine,Bretagne,,,,
35329,35610,35,53,SOUGEAL,SOUGEAL,Ille-et-Vilaine,Bretagne,,,,
35330,35500,35,53,TAILLIS,TAILLIS,Ille-et-Vilaine,Bretagne,,,,
35331,35160,35,53,TALENSAC,TALENSAC,Ille-et-Vilaine,Bretagne,,,,
35332,35620,35,53,TEILLAY,TEILLAY,Ille-et-Vilaine,Bretagne,,,,
35333,35240,35,53,LE THEIL DE BRETAGNE,LE THEIL DE BRETAGNE,Ille-et-Vilaine,Bretagne,,,,
35334,35235,35,53,THORIGNE FOUILLARD,THORIGNE FOUILLARD,Ille-et-Vilaine,Bretagne,,,,
35335,35134,35,53,THOURIE,THOURIE,Ille-et-Vilaine,Bretagne,,,,
35336,35460,35,53,LE TIERCENT,LE TIERCENT,Ille-et-Vilaine,Bretagne,,,,
35337,35190,35,53,TINTENIAC,TINTENIAC,Ille-et-Vilaine,Bretagne,,,,
35338,35370,35,53,TORCE,TORCE,Ille-et-Vilaine,Bretagne,,,,
35339,35610,35,53,TRANS LA FORET,TRANS LA FORET,Ille-et-Vilaine,Bretagne,,,,
35340,35380,35,53,TREFFENDEL,TREFFENDEL,Ille-et-Vilaine,Bretagne,,,,
35342,35270,35,53,TREMEHEUC,TREMEHEUC,Ille-et-Vilaine,Bretagne,,,,
35343,35320,35,53,TRESBOEUF,TRESBOEUF,Ille-et-Vilaine,Bretagne,,,,
35345,35190,35,53,TREVERIEN,TREVERIEN,Ille-et-Vilaine,Bretagne,,,,
35346,35190,35,53,TRIMER,TRIMER,Ille-et-Vilaine,Bretagne,,,,
35347,35450,35,53,VAL D IZE,VAL D IZE,Ille-et-Vilaine,Bretagne,,,,
35350,35680,35,53,VERGEAL,VERGEAL,Ille-et-Vilaine,Bretagne,,,,
35351,35160,35,53,LE VERGER,LE VERGER,Ille-et-Vilaine,Bretagne,,,,
35352,35770,35,53,VERN SUR SEICHE,VERN SUR SEICHE,Ille-et-Vilaine,Bretagne,,,,
35353,35132,35,53,VEZIN LE COQUET,VEZIN LE COQUET,Ille-et-Vilaine,Bretagne,,,,
35354,35610,35,53,VIEUX VIEL,VIEUX VIEL,Ille-et-Vilaine,Bretagne,,,,
35355,35490,35,53,VIEUX VY SUR COUESNON,VIEUX VY SUR COUESNON,Ille-et-Vilaine,Bretagne,,,,
35356,35630,35,53,VIGNOC,VIGNOC,Ille-et-Vilaine,Bretagne,,,,
35357,35420,35,53,VILLAMEE,VILLAMEE,Ille-et-Vilaine,Bretagne,,,,
35358,35430,35,53,LA VILLE ES NONAIS,LA VILLE ES NONAIS,Ille-et-Vilaine,Bretagne,,,,
35359,35130,35,53,VISSEICHE,VISSEICHE,Ille-et-Vilaine,Bretagne,,,,
35360,35500,35,53,VITRE,VITRE,Ille-et-Vilaine,Bretagne,,,,
35361,35960,35,53,LE VIVIER SUR MER,LE VIVIER SUR MER,Ille-et-Vilaine,Bretagne,,,,
35362,35540,35,53,LE TRONCHET,LE TRONCHET,Ille-et-Vilaine,Bretagne,,,,
35363,35131,35,53,PONT PEAN,PONT PEAN,Ille-et-Vilaine,Bretagne,,,,
36001,36140,36,24,AIGURANDE,AIGURANDE,Indre,Centre-Val de Loire,,,,
36002,36150,36,24,AIZE,AIZE,Indre,Centre-Val de Loire,,,,
36003,36120,36,24,AMBRAULT,AMBRAULT,Indre,Centre-Val de Loire,,,,
36004,36210,36,24,ANJOUIN,ANJOUIN,Indre,Centre-Val de Loire,,,,
36005,36120,36,24,ARDENTES,ARDENTES,Indre,Centre-Val de Loire,,,,
36006,36200,36,24,ARGENTON SUR CREUSE,ARGENTON SUR CREUSE,Indre,Centre-Val de Loire,,,,
36007,36500,36,24,ARGY,ARGY,Indre,Centre-Val de Loire,,,,
36008,36700,36,24,ARPHEUILLES,ARPHEUILLES,Indre,Centre-Val de Loire,,,,
36009,36330,36,24,ARTHON,ARTHON,Indre,Centre-Val de Loire,,,,
36010,36290,36,24,AZAY LE FERRON,AZAY LE FERRON,Indre,Centre-Val de Loire,,,,
36011,36210,36,24,BAGNEUX,BAGNEUX,Indre,Centre-Val de Loire,,,,
36012,36270,36,24,BARAIZE,BARAIZE,Indre,Centre-Val de Loire,,,,
36013,36110,36,24,BAUDRES,BAUDRES,Indre,Centre-Val de Loire,,,,
36014,36270,36,24,BAZAIGES,BAZAIGES,Indre,Centre-Val de Loire,,,,
36015,36310,36,24,BEAULIEU,BEAULIEU,Indre,Centre-Val de Loire,,,,
36016,36370,36,24,BELABRE,BELABRE,Indre,Centre-Val de Loire,,,,
36017,36400,36,24,LA BERTHENOUX,LA BERTHENOUX,Indre,Centre-Val de Loire,,,,
36018,36300,36,24,LE BLANC,LE BLANC,Indre,Centre-Val de Loire,,,,
36019,36120,36,24,BOMMIERS,BOMMIERS,Indre,Centre-Val de Loire,,,,
36020,36310,36,24,BONNEUIL,BONNEUIL,Indre,Centre-Val de Loire,,,,
36021,36100,36,24,LES BORDES,LES BORDES,Indre,Centre-Val de Loire,,,,
36022,36200,36,24,BOUESSE,BOUESSE,Indre,Centre-Val de Loire,,,,
36023,36110,36,24,BOUGES LE CHATEAU,BOUGES LE CHATEAU,Indre,Centre-Val de Loire,,,,
36024,36110,36,24,BRETAGNE,BRETAGNE,Indre,Centre-Val de Loire,,,,
36025,36400,36,24,BRIANTES,BRIANTES,Indre,Centre-Val de Loire,,,,
36026,36110,36,24,BRION,BRION,Indre,Centre-Val de Loire,,,,
36027,36100,36,24,BRIVES,BRIVES,Indre,Centre-Val de Loire,,,,
36028,36140,36,24,LA BUXERETTE,LA BUXERETTE,Indre,Centre-Val de Loire,,,,
36029,36150,36,24,BUXEUIL,BUXEUIL,Indre,Centre-Val de Loire,,,,
36030,36230,36,24,BUXIERES D AILLAC,BUXIERES D AILLAC,Indre,Centre-Val de Loire,,,,
36031,36500,36,24,BUZANCAIS,BUZANCAIS,Indre,Centre-Val de Loire,,,,
36032,36200,36,24,CEAULMONT,CEAULMONT,Indre,Centre-Val de Loire,,,,
36033,36200,36,24,CELON,CELON,Indre,Centre-Val de Loire,,,,
36034,36210,36,24,CHABRIS,CHABRIS,Indre,Centre-Val de Loire,,,,
36035,36310,36,24,CHAILLAC,CHAILLAC,Indre,Centre-Val de Loire,,,,
36036,36370,36,24,CHALAIS,CHALAIS,Indre,Centre-Val de Loire,,,,
36037,36100,36,24,LA CHAMPENOISE,LA CHAMPENOISE,Indre,Centre-Val de Loire,,,,
36038,36160,36,24,CHAMPILLET,CHAMPILLET,Indre,Centre-Val de Loire,,,,
36040,36500,36,24,LA CHAPELLE ORTHEMALE,LA CHAPELLE ORTHEMALE,Indre,Centre-Val de Loire,,,,
36041,36150,36,24,LA CHAPELLE ST LAURIAN,LA CHAPELLE ST LAURIAN,Indre,Centre-Val de Loire,,,,
36042,36800,36,24,CHASSENEUIL,CHASSENEUIL,Indre,Centre-Val de Loire,,,,
36043,36400,36,24,CHASSIGNOLLES,CHASSIGNOLLES,Indre,Centre-Val de Loire,,,,
36044,36000,36,24,CHATEAUROUX,CHATEAUROUX,Indre,Centre-Val de Loire,,,,
36045,36700,36,24,CHATILLON SUR INDRE,CHATILLON SUR INDRE,Indre,Centre-Val de Loire,,,,
36046,36400,36,24,LA CHATRE,LA CHATRE,Indre,Centre-Val de Loire,,,,
36047,36170,36,24,LA CHATRE LANGLIN,LA CHATRE LANGLIN,Indre,Centre-Val de Loire,,,,
36048,36200,36,24,CHAVIN,CHAVIN,Indre,Centre-Val de Loire,,,,
36049,36170,36,24,CHAZELET,CHAZELET,Indre,Centre-Val de Loire,,,,
36050,36500,36,24,CHEZELLES,CHEZELLES,Indre,Centre-Val de Loire,,,,
36051,36800,36,24,CHITRAY,CHITRAY,Indre,Centre-Val de Loire,,,,
36052,36100,36,24,CHOUDAY,CHOUDAY,Indre,Centre-Val de Loire,,,,
36053,36300,36,24,CIRON,CIRON,Indre,Centre-Val de Loire,,,,
36054,36700,36,24,CLERE DU BOIS,CLERE DU BOIS,Indre,Centre-Val de Loire,,,,
36055,36700,36,24,CLION,CLION,Indre,Centre-Val de Loire,,,,
36056,36340,36,24,CLUIS,CLUIS,Indre,Centre-Val de Loire,,,,
36057,36130,36,24,COINGS,COINGS,Indre,Centre-Val de Loire,,,,
36058,36300,36,24,CONCREMIERS,CONCREMIERS,Indre,Centre-Val de Loire,,,,
36059,36100,36,24,CONDE,CONDE,Indre,Centre-Val de Loire,,,,
36060,36140,36,24,CREVANT,CREVANT,Indre,Centre-Val de Loire,,,,
36061,36140,36,24,CROZON SUR VAUVRE,CROZON SUR VAUVRE,Indre,Centre-Val de Loire,,,,
36062,36190,36,24,CUZION,CUZION,Indre,Centre-Val de Loire,,,,
36063,36130,36,24,DEOLS,DEOLS,Indre,Centre-Val de Loire,,,,
36064,36130,36,24,DIORS,DIORS,Indre,Centre-Val de Loire,,,,
36065,36260,36,24,DIOU,DIOU,Indre,Centre-Val de Loire,,,,
36066,36300,36,24,DOUADIC,DOUADIC,Indre,Centre-Val de Loire,,,,
36067,36310,36,24,DUNET,DUNET,Indre,Centre-Val de Loire,,,,
36068,36210,36,24,DUN LE POELIER,DUN LE POELIER,Indre,Centre-Val de Loire,,,,
36069,36240,36,24,ECUEILLE,ECUEILLE,Indre,Centre-Val de Loire,,,,
36070,36270,36,24,EGUZON CHANTOME,EGUZON CHANTOME,Indre,Centre-Val de Loire,,,,
36071,36120,36,24,ETRECHET,ETRECHET,Indre,Centre-Val de Loire,,,,
36073,36160,36,24,FEUSINES,FEUSINES,Indre,Centre-Val de Loire,,,,
36074,36700,36,24,FLERE LA RIVIERE,FLERE LA RIVIERE,Indre,Centre-Val de Loire,,,,
36075,36150,36,24,FONTENAY,FONTENAY,Indre,Centre-Val de Loire,,,,
36076,36220,36,24,FONTGOMBAULT,FONTGOMBAULT,Indre,Centre-Val de Loire,,,,
36077,36600,36,24,FONTGUENAND,FONTGUENAND,Indre,Centre-Val de Loire,,,,
36078,36230,36,24,FOUGEROLLES,FOUGEROLLES,Indre,Centre-Val de Loire,,,,
36079,36110,36,24,FRANCILLON,FRANCILLON,Indre,Centre-Val de Loire,,,,
36080,36180,36,24,FREDILLE,FREDILLE,Indre,Centre-Val de Loire,,,,
36081,36190,36,24,GARGILESSE DAMPIERRE,GARGILESSE DAMPIERRE,Indre,Centre-Val de Loire,,,,
36082,36240,36,24,GEHEE,GEHEE,Indre,Centre-Val de Loire,,,,
36083,36150,36,24,GIROUX,GIROUX,Indre,Centre-Val de Loire,,,,
36084,36230,36,24,GOURNAY,GOURNAY,Indre,Centre-Val de Loire,,,,
36085,36150,36,24,GUILLY,GUILLY,Indre,Centre-Val de Loire,,,,
36086,36180,36,24,HEUGNES,HEUGNES,Indre,Centre-Val de Loire,,,,
36087,36300,36,24,INGRANDES,INGRANDES,Indre,Centre-Val de Loire,,,,
36088,36100,36,24,ISSOUDUN,ISSOUDUN,Indre,Centre-Val de Loire,,,,
36089,36120,36,24,JEU LES BOIS,JEU LES BOIS,Indre,Centre-Val de Loire,,,,
36090,36240,36,24,JEU MALOCHES,JEU MALOCHES,Indre,Centre-Val de Loire,,,,
36091,36400,36,24,LACS,LACS,Indre,Centre-Val de Loire,,,,
36092,36600,36,24,LANGE,LANGE,Indre,Centre-Val de Loire,,,,
36093,36110,36,24,LEVROUX,LEVROUX,Indre,Centre-Val de Loire,,,,
36094,36370,36,24,LIGNAC,LIGNAC,Indre,Centre-Val de Loire,,,,
36095,36160,36,24,LIGNEROLLES,LIGNEROLLES,Indre,Centre-Val de Loire,,,,
36096,36220,36,24,LINGE,LINGE,Indre,Centre-Val de Loire,,,,
36097,36150,36,24,LINIEZ,LINIEZ,Indre,Centre-Val de Loire,,,,
36098,36100,36,24,LIZERAY,LIZERAY,Indre,Centre-Val de Loire,,,,
36099,36140,36,24,LOURDOUEIX ST MICHEL,LOURDOUEIX ST MICHEL,Indre,Centre-Val de Loire,,,,
36100,36400,36,24,LOUROUER ST LAURENT,LOUROUER ST LAURENT,Indre,Centre-Val de Loire,,,,
36101,36350,36,24,LUANT,LUANT,Indre,Centre-Val de Loire,,,,
36102,36150,36,24,LUCAY LE LIBRE,LUCAY LE LIBRE,Indre,Centre-Val de Loire,,,,
36103,36360,36,24,LUCAY LE MALE,LUCAY LE MALE,Indre,Centre-Val de Loire,,,,
36104,36220,36,24,LURAIS,LURAIS,Indre,Centre-Val de Loire,,,,
36105,36220,36,24,LUREUIL,LUREUIL,Indre,Centre-Val de Loire,,,,
36106,36800,36,24,LUZERET,LUZERET,Indre,Centre-Val de Loire,,,,
36107,36600,36,24,LYE,LYE,Indre,Centre-Val de Loire,,,,
36108,36230,36,24,LYS ST GEORGES,LYS ST GEORGES,Indre,Centre-Val de Loire,,,,
36109,36400,36,24,LE MAGNY,LE MAGNY,Indre,Centre-Val de Loire,,,,
36110,36340,36,24,MAILLET,MAILLET,Indre,Centre-Val de Loire,,,,
36111,36340,36,24,MALICORNAY,MALICORNAY,Indre,Centre-Val de Loire,,,,
36112,36120,36,24,MARON,MARON,Indre,Centre-Val de Loire,,,,
36113,36220,36,24,MARTIZAY,MARTIZAY,Indre,Centre-Val de Loire,,,,
36114,36370,36,24,MAUVIERES,MAUVIERES,Indre,Centre-Val de Loire,,,,
36115,36210,36,24,MENETOU SUR NAHON,MENETOU SUR NAHON,Indre,Centre-Val de Loire,,,,
36116,36150,36,24,MENETREOLS SOUS VATAN,MENETREOLS SOUS VATAN,Indre,Centre-Val de Loire,,,,
36117,36200,36,24,LE MENOUX,LE MENOUX,Indre,Centre-Val de Loire,,,,
36118,36500,36,24,MEOBECQ,MEOBECQ,Indre,Centre-Val de Loire,,,,
36119,36220,36,24,MERIGNY,MERIGNY,Indre,Centre-Val de Loire,,,,
36120,36230,36,24,MERS SUR INDRE,MERS SUR INDRE,Indre,Centre-Val de Loire,,,,
36121,36100,36,24,MEUNET PLANCHES,MEUNET PLANCHES,Indre,Centre-Val de Loire,,,,
36122,36150,36,24,MEUNET SUR VATAN,MEUNET SUR VATAN,Indre,Centre-Val de Loire,,,,
36123,36290,36,24,MEZIERES EN BRENNE,MEZIERES EN BRENNE,Indre,Centre-Val de Loire,,,,
36124,36800,36,24,MIGNE,MIGNE,Indre,Centre-Val de Loire,,,,
36125,36260,36,24,MIGNY,MIGNY,Indre,Centre-Val de Loire,,,,
36126,36140,36,24,MONTCHEVRIER,MONTCHEVRIER,Indre,Centre-Val de Loire,,,,
36127,36400,36,24,MONTGIVRAY,MONTGIVRAY,Indre,Centre-Val de Loire,,,,
36128,36130,36,24,MONTIERCHAUME,MONTIERCHAUME,Indre,Centre-Val de Loire,,,,
36129,36230,36,24,MONTIPOURET,MONTIPOURET,Indre,Centre-Val de Loire,,,,
36130,36400,36,24,MONTLEVICQ,MONTLEVICQ,Indre,Centre-Val de Loire,,,,
36131,36200,36,24,MOSNAY,MOSNAY,Indre,Centre-Val de Loire,,,,
36132,36160,36,24,LA MOTTE FEUILLY,LA MOTTE FEUILLY,Indre,Centre-Val de Loire,,,,
36133,36340,36,24,MOUHERS,MOUHERS,Indre,Centre-Val de Loire,,,,
36134,36170,36,24,MOUHET,MOUHET,Indre,Centre-Val de Loire,,,,
36135,36110,36,24,MOULINS SUR CEPHONS,MOULINS SUR CEPHONS,Indre,Centre-Val de Loire,,,,
36136,36700,36,24,MURS,MURS,Indre,Centre-Val de Loire,,,,
36137,36220,36,24,NEONS SUR CREUSE,NEONS SUR CREUSE,Indre,Centre-Val de Loire,,,,
36138,36400,36,24,NERET,NERET,Indre,Centre-Val de Loire,,,,
36139,36500,36,24,NEUILLAY LES BOIS,NEUILLAY LES BOIS,Indre,Centre-Val de Loire,,,,
36140,36100,36,24,NEUVY PAILLOUX,NEUVY PAILLOUX,Indre,Centre-Val de Loire,,,,
36141,36230,36,24,NEUVY ST SEPULCHRE,NEUVY ST SEPULCHRE,Indre,Centre-Val de Loire,,,,
36142,36250,36,24,NIHERNE,NIHERNE,Indre,Centre-Val de Loire,,,,
36143,36400,36,24,NOHANT VIC,NOHANT VIC,Indre,Centre-Val de Loire,,,,
36144,36800,36,24,NURET LE FERRON,NURET LE FERRON,Indre,Centre-Val de Loire,,,,
36145,36290,36,24,OBTERRE,OBTERRE,Indre,Centre-Val de Loire,,,,
36146,36190,36,24,ORSENNES,ORSENNES,Indre,Centre-Val de Loire,,,,
36147,36210,36,24,ORVILLE,ORVILLE,Indre,Centre-Val de Loire,,,,
36148,36800,36,24,OULCHES,OULCHES,Indre,Centre-Val de Loire,,,,
36149,36500,36,24,PALLUAU SUR INDRE,PALLUAU SUR INDRE,Indre,Centre-Val de Loire,,,,
36150,36170,36,24,PARNAC,PARNAC,Indre,Centre-Val de Loire,,,,
36152,36260,36,24,PAUDY,PAUDY,Indre,Centre-Val de Loire,,,,
36153,36290,36,24,PAULNAY,PAULNAY,Indre,Centre-Val de Loire,,,,
36154,36200,36,24,LE PECHEREAU,LE PECHEREAU,Indre,Centre-Val de Loire,,,,
36155,36180,36,24,PELLEVOISIN,PELLEVOISIN,Indre,Centre-Val de Loire,,,,
36156,36160,36,24,PERASSAY,PERASSAY,Indre,Centre-Val de Loire,,,,
36157,36350,36,24,LA PEROUILLE,LA PEROUILLE,Indre,Centre-Val de Loire,,,,
36158,36200,36,24,BADECON LE PIN,BADECON LE PIN,Indre,Centre-Val de Loire,,,,
36159,36330,36,24,LE POINCONNET,LE POINCONNET,Indre,Centre-Val de Loire,,,,
36160,36190,36,24,POMMIERS,POMMIERS,Indre,Centre-Val de Loire,,,,
36161,36800,36,24,LE PONT CHRETIEN CHABENET,LE PONT CHRETIEN CHABENET,Indre,Centre-Val de Loire,,,,
36162,36210,36,24,POULAINES,POULAINES,Indre,Centre-Val de Loire,,,,
36163,36160,36,24,POULIGNY NOTRE DAME,POULIGNY NOTRE DAME,Indre,Centre-Val de Loire,,,,
36164,36160,36,24,POULIGNY ST MARTIN,POULIGNY ST MARTIN,Indre,Centre-Val de Loire,,,,
36165,36300,36,24,POULIGNY ST PIERRE,POULIGNY ST PIERRE,Indre,Centre-Val de Loire,,,,
36166,36240,36,24,PREAUX,PREAUX,Indre,Centre-Val de Loire,,,,
36167,36220,36,24,PREUILLY LA VILLE,PREUILLY LA VILLE,Indre,Centre-Val de Loire,,,,
36168,36370,36,24,PRISSAC,PRISSAC,Indre,Centre-Val de Loire,,,,
36169,36120,36,24,PRUNIERS,PRUNIERS,Indre,Centre-Val de Loire,,,,
36170,36150,36,24,REBOURSIN,REBOURSIN,Indre,Centre-Val de Loire,,,,
36171,36260,36,24,REUILLY,REUILLY,Indre,Centre-Val de Loire,,,,
36172,36800,36,24,RIVARENNES,RIVARENNES,Indre,Centre-Val de Loire,,,,
36173,36300,36,24,ROSNAY,ROSNAY,Indre,Centre-Val de Loire,,,,
36174,36170,36,24,ROUSSINES,ROUSSINES,Indre,Centre-Val de Loire,,,,
36175,36110,36,24,ROUVRES LES BOIS,ROUVRES LES BOIS,Indre,Centre-Val de Loire,,,,
36176,36300,36,24,RUFFEC,RUFFEC,Indre,Centre-Val de Loire,,,,
36177,36170,36,24,SACIERGES ST MARTIN,SACIERGES ST MARTIN,Indre,Centre-Val de Loire,,,,
36178,36300,36,24,ST AIGNY,ST AIGNY,Indre,Centre-Val de Loire,,,,
36179,36100,36,24,ST AOUSTRILLE,ST AOUSTRILLE,Indre,Centre-Val de Loire,,,,
36180,36120,36,24,ST AOUT,ST AOUT,Indre,Centre-Val de Loire,,,,
36181,36100,36,24,ST AUBIN,ST AUBIN,Indre,Centre-Val de Loire,,,,
36182,36170,36,24,ST BENOIT DU SAULT,ST BENOIT DU SAULT,Indre,Centre-Val de Loire,,,,
36184,36400,36,24,ST CHARTIER,ST CHARTIER,Indre,Centre-Val de Loire,,,,
36185,36210,36,24,ST CHRISTOPHE EN BAZELLE,ST CHRISTOPHE EN BAZELLE,Indre,Centre-Val de Loire,,,,
36186,36400,36,24,ST CHRISTOPHE EN BOUCHERIE,ST CHRISTOPHE EN BOUCHERIE,Indre,Centre-Val de Loire,,,,
36187,36170,36,24,ST CIVRAN,ST CIVRAN,Indre,Centre-Val de Loire,,,,
36188,36700,36,24,ST CYRAN DU JAMBOT,ST CYRAN DU JAMBOT,Indre,Centre-Val de Loire,,,,
36189,36230,36,24,ST DENIS DE JOUHET,ST DENIS DE JOUHET,Indre,Centre-Val de Loire,,,,
36190,36100,36,24,STE FAUSTE,STE FAUSTE,Indre,Centre-Val de Loire,,,,
36191,36150,36,24,ST FLORENTIN,ST FLORENTIN,Indre,Centre-Val de Loire,,,,
36192,36800,36,24,ST GAULTIER,ST GAULTIER,Indre,Centre-Val de Loire,,,,
36193,36500,36,24,STE GEMME,STE GEMME,Indre,Centre-Val de Loire,,,,
36194,36500,36,24,ST GENOU,ST GENOU,Indre,Centre-Val de Loire,,,,
36195,36100,36,24,ST GEORGES SUR ARNON,ST GEORGES SUR ARNON,Indre,Centre-Val de Loire,,,,
36196,36170,36,24,ST GILLES,ST GILLES,Indre,Centre-Val de Loire,,,,
36197,36370,36,24,ST HILAIRE SUR BENAIZE,ST HILAIRE SUR BENAIZE,Indre,Centre-Val de Loire,,,,
36198,36500,36,24,ST LACTENCIN,ST LACTENCIN,Indre,Centre-Val de Loire,,,,
36199,36260,36,24,STE LIZAIGNE,STE LIZAIGNE,Indre,Centre-Val de Loire,,,,
36200,36200,36,24,ST MARCEL,ST MARCEL,Indre,Centre-Val de Loire,,,,
36202,36250,36,24,ST MAUR,ST MAUR,Indre,Centre-Val de Loire,,,,
36203,36700,36,24,ST MEDARD,ST MEDARD,Indre,Centre-Val de Loire,,,,
36204,36290,36,24,ST MICHEL EN BRENNE,ST MICHEL EN BRENNE,Indre,Centre-Val de Loire,,,,
36205,36260,36,24,ST PIERRE DE JARDS,ST PIERRE DE JARDS,Indre,Centre-Val de Loire,,,,
36207,36190,36,24,ST PLANTAIRE,ST PLANTAIRE,Indre,Centre-Val de Loire,,,,
36208,36160,36,24,STE SEVERE SUR INDRE,STE SEVERE SUR INDRE,Indre,Centre-Val de Loire,,,,
36209,36100,36,24,ST VALENTIN,ST VALENTIN,Indre,Centre-Val de Loire,,,,
36210,36230,36,24,SARZAY,SARZAY,Indre,Centre-Val de Loire,,,,
36211,36120,36,24,SASSIERGES ST GERMAIN,SASSIERGES ST GERMAIN,Indre,Centre-Val de Loire,,,,
36212,36290,36,24,SAULNAY,SAULNAY,Indre,Centre-Val de Loire,,,,
36213,36220,36,24,SAUZELLES,SAUZELLES,Indre,Centre-Val de Loire,,,,
36214,36160,36,24,SAZERAY,SAZERAY,Indre,Centre-Val de Loire,,,,
36215,36100,36,24,SEGRY,SEGRY,Indre,Centre-Val de Loire,,,,
36216,36180,36,24,SELLES SUR NAHON,SELLES SUR NAHON,Indre,Centre-Val de Loire,,,,
36217,36210,36,24,SEMBLECAY,SEMBLECAY,Indre,Centre-Val de Loire,,,,
36218,36500,36,24,SOUGE,SOUGE,Indre,Centre-Val de Loire,,,,
